2026-07-20 14:22:17 | INFO | Aplicacao iniciada.
2026-07-20 14:26:11 | INFO | Iniciando leitura da seguranca do projeto '01.01.01.05' (ID: 132819)
2026-07-20 14:26:11 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:11 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:11 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:11 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:11 | WARN | Projeto '01.01.01.05 - Duplicação TH 44- km 155,6 + 156,2 - SP-351' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:11 | WARN | Projeto '01.01.01.05 - Duplicação TH 44- km 155,6 + 156,2 - SP-351' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:11 | INFO | Iniciando leitura da seguranca do projeto '01.01.01.06' (ID: 133230)
2026-07-20 14:26:11 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:11 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:11 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:11 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:11 | WARN | Projeto '01.01.01.06 - Duplicação TH 45 - km 157,3 + 166,3 - SP-351' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:11 | WARN | Projeto '01.01.01.06 - Duplicação TH 45 - km 157,3 + 166,3 - SP-351' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:11 | INFO | Iniciando leitura da seguranca do projeto '01.01.01.07' (ID: 133641)
2026-07-20 14:26:11 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:11 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:11 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:11 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:11 | WARN | Projeto '01.01.01.07 - Duplicação TH 46 - km 166,3 + 186,0 - SP-351' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:11 | WARN | Projeto '01.01.01.07 - Duplicação TH 46 - km 166,3 + 186,0 - SP-351' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:11 | INFO | Iniciando leitura da seguranca do projeto '01.01.01.08' (ID: 134052)
2026-07-20 14:26:11 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:11 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:11 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:11 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:11 | WARN | Projeto '01.01.01.08 - Duplicação TH 47 - km 186,0 + 193,8 - SP-351' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:11 | WARN | Projeto '01.01.01.08 - Duplicação TH 47 - km 186,0 + 193,8 - SP-351' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:11 | INFO | Iniciando leitura da seguranca do projeto '01.01.01.09' (ID: 134463)
2026-07-20 14:26:11 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:11 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:11 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:11 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:11 | WARN | Projeto '01.01.01.09 - Duplicação TH 48 - km 193,8 + 210,8 - SP-351' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:11 | WARN | Projeto '01.01.01.09 - Duplicação TH 48 - km 193,8 + 210,8 - SP-351' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:11 | INFO | Iniciando leitura da seguranca do projeto '01.01.02.01' (ID: 176586)
2026-07-20 14:26:11 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:11 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:11 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:11 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:11 | WARN | Projeto '01.01.02.01 - Faixas Adicionais TH 02 - km 241,8 + 267,7 - SP-310' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:11 | WARN | Projeto '01.01.02.01 - Faixas Adicionais TH 02 - km 241,8 + 267,7 - SP-310' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:11 | INFO | Iniciando leitura da seguranca do projeto '01.01.02.02' (ID: 176998)
2026-07-20 14:26:11 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:11 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:11 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:11 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:11 | WARN | Projeto '01.01.02.02 - Faixas Adicionais TH 03 - km 267,7 + 282,4 - SP-310' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:11 | WARN | Projeto '01.01.02.02 - Faixas Adicionais TH 03 - km 267,7 + 282,4 - SP-310' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:11 | INFO | Iniciando leitura da seguranca do projeto '01.01.02.03' (ID: 177410)
2026-07-20 14:26:11 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:11 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.01.02.03 - Faixas Adicionais TH 04 - km 282,4 + 293,0 - SP-310' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.01.02.03 - Faixas Adicionais TH 04 - km 282,4 + 293,0 - SP-310' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.01.02.04' (ID: 177822)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.01.02.04 - Faixas Adicionais TH-09 - 320,4 + 321,6 - SP-310' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.01.02.04 - Faixas Adicionais TH-09 - 320,4 + 321,6 - SP-310' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.02.01.01' (ID: 178234)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.01 - OAE / OACs TH 40 - km 159,6 + 173,5 - SP-333' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.01 - OAE / OACs TH 40 - km 159,6 + 173,5 - SP-333' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.02.01.02' (ID: 178646)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.02 - OAE / OACs TH 41 - km 173,5 + 182,2 - SP-333' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.02 - OAE / OACs TH 41 - km 173,5 + 182,2 - SP-333' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.02.01.03' (ID: 179058)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.03 - OAE / OACs TH 42 - km 182,2 + 212,5 - SP-333' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.03 - OAE / OACs TH 42 - km 182,2 + 212,5 - SP-333' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.02.01.04' (ID: 179470)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.04 - OAE / OACs TH 45 - km 157,3 +166,3 - SP-351' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.04 - OAE / OACs TH 45 - km 157,3 +166,3 - SP-351' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.02.01.05' (ID: 179882)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.05 - OAE / OACs TH-46 - km 166,3 + 186,0 - SP-351' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.05 - OAE / OACs TH-46 - km 166,3 + 186,0 - SP-351' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.02.01.06-OAE/OACs TH-47' (ID: 394084)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.06 - OAE / OACs TH-47 - km 186,0 + 193,8 - SP-351' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.06 - OAE / OACs TH-47 - km 186,0 + 193,8 - SP-351' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.02.01.07' (ID: 180706)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.07 - OAE / OACs TH 48 - km 193,8 + 210,8 - SP-351' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.02.01.07 - OAE / OACs TH 48 - km 193,8 + 210,8 - SP-351' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.02.02.01' (ID: 181118)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.02.02.01 - Ampliações TH 02 - km 241,8 + 267,7 - SP-310' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.02.02.01 - Ampliações TH 02 - km 241,8 + 267,7 - SP-310' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.02.02.02' (ID: 181530)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.02.02.02 - Ampliações OAE / OAC TH 03  - km 267,7 + 282,4 - SP-310' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.02.02.02 - Ampliações OAE / OAC TH 03  - km 267,7 + 282,4 - SP-310' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.02.02.03' (ID: 181942)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.02.02.03 - OAE / OACs TH 04 - km 282,4 + 293,0 - SP-310' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.02.02.03 - OAE / OACs TH 04 - km 282,4 + 293,0 - SP-310' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.03.01' (ID: 48324)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.03.01 - Intervenções TH 16 - km 425,000 + 454,300 - SP-310' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.03.01 - Intervenções TH 16 - km 425,000 + 454,300 - SP-310' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.03.02' (ID: 48735)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.03.02 - Intervenções TH 01 - km 227,800 + 242,500 - SP-310' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.03.02 - Intervenções TH 01 - km 227,800 + 242,500 - SP-310' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.03.03' (ID: 130763)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.03.03 - Duplicação TH 36/37/38 -  km 144,000 + 158,000 - SP-333' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.03.03 - Duplicação TH 36/37/38 -  km 144,000 + 158,000 - SP-333' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '01.03.04' (ID: 49146)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '01.03.04 - Viaduto TH 16 - km 439+700 - SP-310' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '01.03.04 - Viaduto TH 16 - km 439+700 - SP-310' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '02.01.01.01' (ID: 182359)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '02.01.01.01 - Adequação de OAEs SP-310' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '02.01.01.01 - Adequação de OAEs SP-310' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '02.01.01.02' (ID: 182771)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '02.01.01.02 - Adequação de OAEs SP-323' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '02.01.01.02 - Adequação de OAEs SP-323' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '02.01.01.03' (ID: 183183)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:12 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:12 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:12 | WARN | Projeto '02.01.01.03 - Adequação de OAEs SP-326' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
2026-07-20 14:26:12 | WARN | Projeto '02.01.01.03 - Adequação de OAEs SP-326' ignorado: nenhum acesso com nome identificado.
2026-07-20 14:26:12 | INFO | Iniciando leitura da seguranca do projeto '02.01.01.04' (ID: 183595)
2026-07-20 14:26:12 | INFO | Get-PWFolderSecurity retornou 0 item(ns).
2026-07-20 14:26:12 | INFO | Get-PWFolderTreeAccessObjects retornou 0 item(ns).
2026-07-20 14:26:13 | WARN | Cmdlet Get-PWProjectSecurity nao encontrado no ambiente. A leitura seguira apenas com FolderSecurity/TreeAccessObjects.
2026-07-20 14:26:13 | INFO | Total consolidado de acessos encontrados: 0
2026-07-20 14:26:13 | WARN | Projeto '02.01.01.04 - Adequações de OAEs SP-333' retornou apenas 0 group(s) pela API. Tentando fallback por nome...
